"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","block_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","trial_space_bar_rt","stimulus","trial_stimulus_type","responses","question_order"
"[{""page_index"":0,""viewing_time"":3612.6299999887124}]","3613.3200000040233","instructions","0","3668","0.0-0.0","SS1604514083455","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":5709.585000004154},{""page_index"":1,""viewing_time"":5303.780000016559},{""page_index"":2,""viewing_time"":4911.254999984521},{""page_index"":3,""viewing_time"":10345.084999979008},{""page_index"":4,""viewing_time"":6247.8200000477955},{""page_index"":5,""viewing_time"":6456.53999998467},{""page_index"":6,""viewing_time"":1503.4749999758787},{""page_index"":7,""viewing_time"":4208.120000024792},{""page_index"":8,""viewing_time"":1775.4800000111572}]","46461.375000013504","instructions","1","50132","0.0-1.0","SS1604514083455","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":4974.564999982249},{""page_index"":1,""viewing_time"":9256.385000015143},{""page_index"":2,""viewing_time"":1583.5899999947287}]","15814.834999968298","instructions","2","65949","0.0-2.0","SS1604514083455","","","","","","","","","","","","","","","","",""
"","3809.464999998454","practice-block","3","69962","0.0-3.0","SS1604514083455","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","4009.464999998454","","","","","",""
"","null","html-keyboard-response","4","71213","0.0-4.0","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1411.4999999874271","practice-block","5","72831","0.0-5.0","SS1604514083455","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","1611.4999999874271","","","","","",""
"","null","html-keyboard-response","6","73746","0.0-6.0","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1810.3899999987334","practice-block","7","75758","0.0-7.0","SS1604514083455","<img src='images/practice/practice_deviant.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","2010.3899999987334","","","","","",""
"","null","html-keyboard-response","8","76637","0.0-8.0","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1115.1750000426546","practice-block","9","80766","0.0-9.0-0.0","SS1604514083455","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","1315.1750000426546","","","","","",""
"","10206.064999976661","practice-block","10","91177","0.0-9.1-0.1","SS1604514083455","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","10406.064999976661","yes","586.3999999710359","","","",""
"","null","html-keyboard-response","11","92298","0.0-10.0","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","771.3899999507703","practice-block","12","93277","0.0-11.0","SS1604514083455","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","971.3899999507703","","","","","",""
"[{""page_index"":0,""viewing_time"":1824}]","1824","task-instructions","13","95102","0.0-12.0","SS1604514083455","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2916.960000002291},{""page_index"":1,""viewing_time"":37851.82999999961},{""page_index"":2,""viewing_time"":1756.554999970831}]","42525.65999998478","instructions","14","137631","0.0-13.0","SS1604514083455","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","15","138487","0.0-14.0-0.0","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","5664.005000027828","stimulus-presentation","16","144367","0.0-14.0-1.0","SS1604514083455","<img src='images/simple/1.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/11.png","images/simple/18.png","images/simple/5.png,images/simple/17.png,images/simple/14.png,images/simple/10.png,images/simple/16.png,images/simple/1.png,images/simple/8.png","0","null","","200","5864.005000027828","yes","4004.6650000149384","","deviant","",""
"","null","html-keyboard-response","17","145469","0.0-14.0-0.1","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1585.9800000325777","stimulus-presentation","18","147261","0.0-14.0-1.1","SS1604514083455","<img src='images/simple/18.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/11.png","images/simple/18.png","images/simple/5.png,images/simple/17.png,images/simple/14.png,images/simple/10.png,images/simple/16.png,images/simple/1.png,images/simple/8.png","0","null","","200","1785.9800000325777","","","","background","",""
"","null","html-keyboard-response","19","148518","0.0-14.0-0.2","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1015.2349999989383","stimulus-presentation","20","149736","0.0-14.0-1.2","SS1604514083455","<img src='images/simple/18.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/11.png","images/simple/18.png","images/simple/5.png,images/simple/17.png,images/simple/14.png,images/simple/10.png,images/simple/16.png,images/simple/1.png,images/simple/8.png","0","null","","200","1215.2349999989383","","","","background","",""
"","null","html-keyboard-response","21","150951","0.0-14.0-0.3","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","2044.9149999767542","stimulus-presentation","22","153204","0.0-14.0-1.3","SS1604514083455","<img src='images/simple/11.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/11.png","images/simple/18.png","images/simple/5.png,images/simple/17.png,images/simple/14.png,images/simple/10.png,images/simple/16.png,images/simple/1.png,images/simple/8.png","0","null","","200","2244.914999976754","yes","395.9649999742396","","target","",""
"","null","html-keyboard-response","23","154233","0.0-14.0-0.4","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","740.7550000352785","stimulus-presentation","24","155178","0.0-14.0-1.4","SS1604514083455","<img src='images/simple/18.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/11.png","images/simple/18.png","images/simple/5.png,images/simple/17.png,images/simple/14.png,images/simple/10.png,images/simple/16.png,images/simple/1.png,images/simple/8.png","0","null","","200","940.7550000352785","","","","background","",""
"","null","html-keyboard-response","25","156003","0.0-14.0-0.5","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1722.6049999590032","stimulus-presentation","26","157931","0.0-14.0-1.5","SS1604514083455","<img src='images/simple/11.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/11.png","images/simple/18.png","images/simple/5.png,images/simple/17.png,images/simple/14.png,images/simple/10.png,images/simple/16.png,images/simple/1.png,images/simple/8.png","0","null","","200","1922.6049999590032","yes","783.4900000016205","","target","",""
"","null","html-keyboard-response","27","159034","0.0-14.0-0.6","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","368.88000002363697","stimulus-presentation","28","159609","0.0-14.0-1.6","SS1604514083455","<img src='images/simple/18.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/11.png","images/simple/18.png","images/simple/5.png,images/simple/17.png,images/simple/14.png,images/simple/10.png,images/simple/16.png,images/simple/1.png,images/simple/8.png","0","null","","200","568.880000023637","","","","background","",""
"","null","html-keyboard-response","29","160672","0.0-14.0-0.7","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","394.6499999728985","stimulus-presentation","30","161273","0.0-14.0-1.7","SS1604514083455","<img src='images/simple/18.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/11.png","images/simple/18.png","images/simple/5.png,images/simple/17.png,images/simple/14.png,images/simple/10.png,images/simple/16.png,images/simple/1.png,images/simple/8.png","0","null","","200","594.6499999728985","","","","background","",""
"","null","html-keyboard-response","31","162295","0.0-14.0-0.8","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","511.4600000088103","stimulus-presentation","32","163014","0.0-14.0-1.8","SS1604514083455","<img src='images/simple/16.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/11.png","images/simple/18.png","images/simple/5.png,images/simple/17.png,images/simple/14.png,images/simple/10.png,images/simple/16.png,images/simple/1.png,images/simple/8.png","0","null","","200","711.4600000088103","","","","deviant","",""
"","null","html-keyboard-response","33","164295","0.0-14.0-0.9","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","416.42999998293817","stimulus-presentation","34","164919","0.0-14.0-1.9","SS1604514083455","<img src='images/simple/18.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/11.png","images/simple/18.png","images/simple/5.png,images/simple/17.png,images/simple/14.png,images/simple/10.png,images/simple/16.png,images/simple/1.png,images/simple/8.png","0","null","","200","616.4299999829382","","","","background","",""
"","null","html-keyboard-response","35","165739","0.0-14.0-0.10","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","418.75499999150634","stimulus-presentation","36","166364","0.0-14.0-1.10","SS1604514083455","<img src='images/simple/18.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/11.png","images/simple/18.png","images/simple/5.png,images/simple/17.png,images/simple/14.png,images/simple/10.png,images/simple/16.png,images/simple/1.png,images/simple/8.png","0","null","","200","618.7549999915063","","","","background","",""
"","null","html-keyboard-response","37","167301","0.0-14.0-0.11","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","346.4049999602139","stimulus-presentation","38","167851","0.0-14.0-1.11","SS1604514083455","<img src='images/simple/18.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/11.png","images/simple/18.png","images/simple/5.png,images/simple/17.png,images/simple/14.png,images/simple/10.png,images/simple/16.png,images/simple/1.png,images/simple/8.png","0","null","","200","546.4049999602139","","","","background","",""
"","null","html-keyboard-response","39","168805","0.0-14.0-0.12","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","449.59000003291294","stimulus-presentation","40","169462","0.0-14.0-1.12","SS1604514083455","<img src='images/simple/18.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/11.png","images/simple/18.png","images/simple/5.png,images/simple/17.png,images/simple/14.png,images/simple/10.png,images/simple/16.png,images/simple/1.png,images/simple/8.png","0","null","","200","649.5900000329129","","","","background","",""
"","null","html-keyboard-response","41","170352","0.0-14.0-0.13","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","293.0449999985285","stimulus-presentation","42","170848","0.0-14.0-1.13","SS1604514083455","<img src='images/simple/18.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/11.png","images/simple/18.png","images/simple/5.png,images/simple/17.png,images/simple/14.png,images/simple/10.png,images/simple/16.png,images/simple/1.png,images/simple/8.png","0","null","","200","493.0449999985285","","","","background","",""
"","null","html-keyboard-response","43","171870","0.0-14.0-0.14","SS1604514083455","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
