"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","key_press","trial_stimulus","trial_stimulus_type","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","blcok_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","responses","question_order"
"","97.20999999262858","stimulus-presentation","10","101132","0.0-1.0-1.4","SS1602366760417","","40","<img src='images/complex/111.png' width ='500' height = '600' style='border:5px solid black'>","deviant","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","697.2099999926286","","",""
"","null","html-keyboard-response","11","102442","0.0-1.0-0.5","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","134.62499999150168","stimulus-presentation","12","103195","0.0-1.0-1.5","SS1602366760417","","40","<img src='images/simple/31.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","734.6249999915017","","",""
"","null","html-keyboard-response","13","104213","0.0-1.0-0.6","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","13686.984999993001","stimulus-presentation","14","118523","0.0-1.0-1.6","SS1602366760417","","40","<img src='images/simple/31.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","14286.984999993001","","",""
"","null","html-keyboard-response","15","119511","0.0-1.0-0.7","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","162.14000000036322","stimulus-presentation","16","120297","0.0-1.0-1.7","SS1602366760417","","40","<img src='images/simple/31.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","762.1400000003632","","",""
"","null","html-keyboard-response","17","121587","0.0-1.0-0.8","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","61.50500000512693","stimulus-presentation","18","122273","0.0-1.0-1.8","SS1602366760417","","40","<img src='images/simple/31.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","661.5050000051269","","",""
"","null","html-keyboard-response","19","123310","0.0-1.0-0.9","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","85.90499999991152","stimulus-presentation","20","124021","0.0-1.0-1.9","SS1602366760417","","40","<img src='images/simple/31.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","685.9049999999115","","",""
"","null","html-keyboard-response","21","124982","0.0-1.0-0.10","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","490.3899999917485","stimulus-presentation","22","126099","0.0-1.0-1.10","SS1602366760417","","40","<img src='images/complex/68.png' width ='500' height = '600' style='border:5px solid black'>","deviant","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","1090.3899999917485","","",""
"","null","html-keyboard-response","23","127279","0.0-1.0-0.11","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","713.0400000023656","stimulus-presentation","24","128625","0.0-1.0-1.11","SS1602366760417","","40","<img src='images/simple/31.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","1313.0400000023656","","",""
"","null","html-keyboard-response","25","129861","0.0-1.0-0.12","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","481.68499999155756","stimulus-presentation","26","130969","0.0-1.0-1.12","SS1602366760417","","40","<img src='images/simple/31.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","1081.6849999915576","","",""
"","null","html-keyboard-response","27","131883","0.0-1.0-0.13","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","401.52999998827","stimulus-presentation","28","132915","0.0-1.0-1.13","SS1602366760417","","40","<img src='images/simple/31.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","1001.52999998827","","",""
"","null","html-keyboard-response","29","133995","0.0-1.0-0.14","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","1282.2400000004563","stimulus-presentation","30","135907","0.0-1.0-1.14","SS1602366760417","","40","<img src='images/simple/108.png' width ='500' height = '600' style='border:5px solid black'>","target","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","1882.2400000004563","","",""
"","null","html-keyboard-response","31","136811","0.0-1.0-0.15","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","904.4950000097742","stimulus-presentation","32","138347","0.0-1.0-1.15","SS1602366760417","","40","<img src='images/complex/84.png' width ='500' height = '600' style='border:5px solid black'>","deviant","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","1504.4950000097742","","",""
"","null","html-keyboard-response","33","139303","0.0-1.0-0.16","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","674.1000000038184","stimulus-presentation","34","140596","0.0-1.0-1.16","SS1602366760417","","40","<img src='images/simple/31.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","1274.1000000038184","","",""
"","null","html-keyboard-response","35","141634","0.0-1.0-0.17","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","430.0050000019837","stimulus-presentation","36","142700","0.0-1.0-1.17","SS1602366760417","","40","<img src='images/simple/31.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","1030.0050000019837","","",""
"","null","html-keyboard-response","37","143856","0.0-1.0-0.18","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","616.5800000017043","stimulus-presentation","38","145099","0.0-1.0-1.18","SS1602366760417","","40","<img src='images/simple/31.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","1216.5800000017043","","",""
"","null","html-keyboard-response","39","146315","0.0-1.0-0.19","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","1642.100000011851","stimulus-presentation","40","148586","0.0-1.0-1.19","SS1602366760417","","40","<img src='images/complex/119.png' width ='500' height = '600' style='border:5px solid black'>","deviant","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","2242.100000011851","915.2150000008987","",""
"","null","html-keyboard-response","41","149462","0.0-1.0-0.20","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","84.68999998876825","stimulus-presentation","42","150186","0.0-1.0-1.20","SS1602366760417","","40","<img src='images/simple/108.png' width ='500' height = '600' style='border:5px solid black'>","target","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","684.6899999887682","","",""
"","null","html-keyboard-response","43","151311","0.0-1.0-0.21","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","1659.444999997504","stimulus-presentation","44","153609","0.0-1.0-1.21","SS1602366760417","","40","<img src='images/simple/31.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","2259.444999997504","","",""
"","null","html-keyboard-response","45","154465","0.0-1.0-0.22","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","619.4299999915529","stimulus-presentation","46","155724","0.0-1.0-1.22","SS1602366760417","","40","<img src='images/simple/31.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_complex_deviant","images/simple/108.png","images/simple/31.png","images/complex/118.png,images/complex/23.png,images/complex/117.png,images/complex/64.png,images/complex/82.png,images/complex/54.png,images/complex/36.png,images/complex/2.png,images/complex/87.png,images/complex/77.png,images/complex/84.png,images/complex/44.png,images/complex/53.png,images/complex/75.png,images/complex/80.png,images/complex/68.png,images/complex/81.png,images/complex/70.png,images/complex/108.png,images/complex/32.png,images/complex/30.png,images/complex/119.png,images/complex/48.png,images/complex/109.png,images/complex/111.png,images/complex/71.png,images/complex/4.png,images/complex/97.png,images/complex/17.png,images/complex/98.png,images/complex/55.png,images/complex/49.png,images/complex/63.png,images/complex/1.png,images/complex/106.png,images/complex/92.png,images/complex/50.png,images/complex/86.png","0","0","","600","1219.429999991553","","",""
"","null","html-keyboard-response","47","156602","0.0-1.0-0.23","SS1602366760417","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
