"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","block_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","trial_space_bar_rt","stimulus","trial_stimulus_type","responses","question_order"
"[{""page_index"":0,""viewing_time"":4759.40000009723}]","4761.600000085309","instructions","0","4827","0.0-0.0","SS1604518916828","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":13612.680000020191},{""page_index"":1,""viewing_time"":13967.814999865368},{""page_index"":2,""viewing_time"":9664.015000220388},{""page_index"":3,""viewing_time"":25111.399999819696},{""page_index"":4,""viewing_time"":10920.270000118762},{""page_index"":5,""viewing_time"":18335.844999877736},{""page_index"":6,""viewing_time"":8776.005000108853},{""page_index"":7,""viewing_time"":13687.489999923855},{""page_index"":8,""viewing_time"":7464.210000121966}]","121540.55500007235","instructions","1","126377","0.0-1.0","SS1604518916828","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":23161.77500016056},{""page_index"":1,""viewing_time"":6311.944999964908},{""page_index"":2,""viewing_time"":2912.3700000345707}]","32387.000000104308","instructions","2","158769","0.0-2.0","SS1604518916828","","","","","","","","","","","","","","","","",""
"","2511.2600000575185","practice-block","3","161488","0.0-3.0","SS1604518916828","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","2711.2600000575185","","","","","",""
"","null","html-keyboard-response","4","162477","0.0-4.0","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1312.5199999194592","practice-block","5","163999","0.0-5.0","SS1604518916828","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","1512.5199999194592","","","","","",""
"","null","html-keyboard-response","6","165000","0.0-6.0","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1315.7999999821186","practice-block","7","166527","0.0-7.0","SS1604518916828","<img src='images/practice/practice_deviant.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","1515.7999999821186","","","","","",""
"","null","html-keyboard-response","8","167735","0.0-8.0","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1014.035000000149","practice-block","9","171920","0.0-9.0-0.0","SS1604518916828","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","1214.035000000149","","","","","",""
"","13276.035000104457","practice-block","10","185409","0.0-9.1-0.1","SS1604518916828","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","13476.035000104457","yes","5562.990000005811","","","",""
"","null","html-keyboard-response","11","186556","0.0-10.0","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1669.1499999724329","practice-block","12","188432","0.0-11.0","SS1604518916828","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","1869.1499999724329","","","","","",""
"[{""page_index"":0,""viewing_time"":2563}]","2564","task-instructions","13","191001","0.0-12.0","SS1604518916828","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1338.9350001234561},{""page_index"":1,""viewing_time"":14088.714999845251},{""page_index"":2,""viewing_time"":1231.1650000046939}]","16659.89000000991","instructions","14","207665","0.0-13.0","SS1604518916828","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","15","208817","0.0-14.0-0.0","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1620.9200001321733","stimulus-presentation","16","210649","0.0-14.0-1.0","SS1604518916828","<img src='images/complex/8.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/8.png","images/complex/4.png","images/complex/9.png,images/complex/15.png,images/complex/5.png,images/complex/18.png,images/complex/16.png,images/complex/1.png,images/complex/7.png","0","null","","200","1820.9200001321733","","","","target","",""
"","null","html-keyboard-response","17","211818","0.0-14.0-0.1","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1161.9400000199676","stimulus-presentation","18","213192","0.0-14.0-1.1","SS1604518916828","<img src='images/complex/4.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/8.png","images/complex/4.png","images/complex/9.png,images/complex/15.png,images/complex/5.png,images/complex/18.png,images/complex/16.png,images/complex/1.png,images/complex/7.png","0","null","","200","1361.9400000199676","","","","background","",""
"","null","html-keyboard-response","19","214158","0.0-14.0-0.2","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1224.5699998456985","stimulus-presentation","20","215592","0.0-14.0-1.2","SS1604518916828","<img src='images/complex/4.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/8.png","images/complex/4.png","images/complex/9.png,images/complex/15.png,images/complex/5.png,images/complex/18.png,images/complex/16.png,images/complex/1.png,images/complex/7.png","0","null","","200","1424.5699998456985","","","","background","",""
"","null","html-keyboard-response","21","216415","0.0-14.0-0.3","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","867.7850000094622","stimulus-presentation","22","217489","0.0-14.0-1.3","SS1604518916828","<img src='images/complex/4.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/8.png","images/complex/4.png","images/complex/9.png,images/complex/15.png,images/complex/5.png,images/complex/18.png,images/complex/16.png,images/complex/1.png,images/complex/7.png","0","null","","200","1067.7850000094622","","","","background","",""
"","null","html-keyboard-response","23","218660","0.0-14.0-0.4","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","484.5249999780208","stimulus-presentation","24","219352","0.0-14.0-1.4","SS1604518916828","<img src='images/complex/5.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/8.png","images/complex/4.png","images/complex/9.png,images/complex/15.png,images/complex/5.png,images/complex/18.png,images/complex/16.png,images/complex/1.png,images/complex/7.png","0","null","","200","684.5249999780208","","","","deviant","",""
"","null","html-keyboard-response","25","220635","0.0-14.0-0.5","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","486.3250001799315","stimulus-presentation","26","221327","0.0-14.0-1.5","SS1604518916828","<img src='images/complex/4.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/8.png","images/complex/4.png","images/complex/9.png,images/complex/15.png,images/complex/5.png,images/complex/18.png,images/complex/16.png,images/complex/1.png,images/complex/7.png","0","null","","200","686.3250001799315","","","","background","",""
"","null","html-keyboard-response","27","222167","0.0-14.0-0.6","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","338.3449998218566","stimulus-presentation","28","222712","0.0-14.0-1.6","SS1604518916828","<img src='images/complex/4.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/8.png","images/complex/4.png","images/complex/9.png,images/complex/15.png,images/complex/5.png,images/complex/18.png,images/complex/16.png,images/complex/1.png,images/complex/7.png","0","null","","200","538.3449998218566","","","","background","",""
"","null","html-keyboard-response","29","223797","0.0-14.0-0.7","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","298.9850000012666","stimulus-presentation","30","224303","0.0-14.0-1.7","SS1604518916828","<img src='images/complex/4.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/8.png","images/complex/4.png","images/complex/9.png,images/complex/15.png,images/complex/5.png,images/complex/18.png,images/complex/16.png,images/complex/1.png,images/complex/7.png","0","null","","200","498.9850000012666","","","","background","",""
"","null","html-keyboard-response","31","225318","0.0-14.0-0.8","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","354.74999994039536","stimulus-presentation","32","225879","0.0-14.0-1.8","SS1604518916828","<img src='images/complex/4.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/8.png","images/complex/4.png","images/complex/9.png,images/complex/15.png,images/complex/5.png,images/complex/18.png,images/complex/16.png,images/complex/1.png,images/complex/7.png","0","null","","200","554.7499999403954","","","","background","",""
"","null","html-keyboard-response","33","227072","0.0-14.0-0.9","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","391.94500003941357","stimulus-presentation","34","227672","0.0-14.0-1.9","SS1604518916828","<img src='images/complex/4.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/8.png","images/complex/4.png","images/complex/9.png,images/complex/15.png,images/complex/5.png,images/complex/18.png,images/complex/16.png,images/complex/1.png,images/complex/7.png","0","null","","200","591.9450000394136","","","","background","",""
"","null","html-keyboard-response","35","228646","0.0-14.0-0.10","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","529.7250000294298","stimulus-presentation","36","229383","0.0-14.0-1.10","SS1604518916828","<img src='images/complex/9.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/8.png","images/complex/4.png","images/complex/9.png,images/complex/15.png,images/complex/5.png,images/complex/18.png,images/complex/16.png,images/complex/1.png,images/complex/7.png","0","null","","200","729.7250000294298","","","","deviant","",""
"","null","html-keyboard-response","37","230628","0.0-14.0-0.11","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","414.3999998923391","stimulus-presentation","38","231250","0.0-14.0-1.11","SS1604518916828","<img src='images/complex/4.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/8.png","images/complex/4.png","images/complex/9.png,images/complex/15.png,images/complex/5.png,images/complex/18.png,images/complex/16.png,images/complex/1.png,images/complex/7.png","0","null","","200","614.3999998923391","","","","background","",""
"","null","html-keyboard-response","39","232144","0.0-14.0-0.12","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","303.54500003159046","stimulus-presentation","40","232655","0.0-14.0-1.12","SS1604518916828","<img src='images/complex/4.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/8.png","images/complex/4.png","images/complex/9.png,images/complex/15.png,images/complex/5.png,images/complex/18.png,images/complex/16.png,images/complex/1.png,images/complex/7.png","0","null","","200","503.54500003159046","","","","background","",""
"","null","html-keyboard-response","41","233624","0.0-14.0-0.13","SS1604518916828","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","664.5200001075864","stimulus-presentation","42","234495","0.0-14.0-1.13","SS1604518916828","<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/8.png","images/complex/4.png","images/complex/9.png,images/complex/15.png,images/complex/5.png,images/complex/18.png,images/complex/16.png,images/complex/1.png,images/complex/7.png","0","null","","200","864.5200001075864","","","","deviant","",""
