"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","block_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","trial_space_bar_rt","stimulus","trial_stimulus_type","responses","question_order"
"[{""page_index"":0,""viewing_time"":6943}]","6944","instructions","0","6947","0.0-0.0","SS1604611324615","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6256},{""page_index"":1,""viewing_time"":3960},{""page_index"":2,""viewing_time"":5888},{""page_index"":3,""viewing_time"":7102},{""page_index"":4,""viewing_time"":3469},{""page_index"":5,""viewing_time"":7491},{""page_index"":6,""viewing_time"":2607},{""page_index"":7,""viewing_time"":4297},{""page_index"":8,""viewing_time"":2398}]","43469","instructions","1","50420","0.0-1.0","SS1604611324615","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":8963},{""page_index"":1,""viewing_time"":7771},{""page_index"":2,""viewing_time"":3045}]","19779","instructions","2","70199","0.0-2.0","SS1604611324615","","","","","","","","","","","","","","","","",""
"","1911","practice-block","3","72322","0.0-3.0","SS1604611324615","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","2111","","","","","",""
"","null","html-keyboard-response","4","73540","0.0-4.0","SS1604611324615","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","314","practice-block","5","74075","0.0-5.0","SS1604611324615","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","514","","","","","",""
"","null","html-keyboard-response","6","75241","0.0-6.0","SS1604611324615","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","131","practice-block","7","75581","0.0-7.0","SS1604611324615","<img src='images/practice/practice_deviant.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","331","","","","","",""
"","null","html-keyboard-response","8","76391","0.0-8.0","SS1604611324615","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","5773","practice-block","9","82383","0.0-9.0-0.0","SS1604611324615","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","5973","yes","276","","","",""
"","null","html-keyboard-response","10","83612","0.0-10.0","SS1604611324615","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","222","practice-block","11","84054","0.0-11.0","SS1604611324615","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","422","","","","","",""
"[{""page_index"":0,""viewing_time"":3197}]","3198","task-instructions","12","87252","0.0-12.0","SS1604611324615","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2468},{""page_index"":1,""viewing_time"":3314},{""page_index"":2,""viewing_time"":1894}]","7677","instructions","13","94929","0.0-13.0","SS1604611324615","","","","","","","","","","","","","","","","",""
