"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","block_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","trial_space_bar_rt","stimulus","trial_stimulus_type","responses","question_order"
"[{""page_index"":0,""viewing_time"":19031.829999759793}]","19033.079999964684","instructions","0","19162","0.0-0.0","SS1604589276116","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":10373.62500000745},{""page_index"":1,""viewing_time"":12981.415000278503},{""page_index"":2,""viewing_time"":1659.239999949932},{""page_index"":3,""viewing_time"":12225.03999993205},{""page_index"":4,""viewing_time"":8194.099999964237},{""page_index"":5,""viewing_time"":2952.959999907762},{""page_index"":6,""viewing_time"":2182.014999911189},{""page_index"":7,""viewing_time"":2858.9699999429286},{""page_index"":8,""viewing_time"":2050.040000118315}]","55477.925000246614","instructions","1","74645","0.0-1.0","SS1604589276116","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3055.5449998937547},{""page_index"":1,""viewing_time"":9872.73500021547},{""page_index"":2,""viewing_time"":6067.684999667108}]","18996.2349999696","instructions","2","93644","0.0-2.0","SS1604589276116","","","","","","","","","","","","","","","","",""
"","19328.04000005126","practice-block","3","113282","0.0-3.0","SS1604589276116","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","19528.04000005126","yes","10147.044999990612","","","",""
"","null","html-keyboard-response","4","114332","0.0-4.0","SS1604589276116","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1270.3650002367795","practice-block","5","115806","0.0-5.0","SS1604589276116","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","1470.3650002367795","","","","","",""
"","null","html-keyboard-response","6","116936","0.0-6.0","SS1604589276116","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1335.7449998147786","practice-block","7","118475","0.0-7.0","SS1604589276116","<img src='images/practice/practice_deviant.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","1535.7449998147786","","","","","",""
"","null","html-keyboard-response","8","119353","0.0-8.0","SS1604589276116","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1289.5750002935529","practice-block","9","125127","0.0-9.0-0.0","SS1604589276116","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","1489.5750002935529","","","","","",""
"","21740.719999652356","practice-block","10","147073","0.0-9.1-0.1","SS1604589276116","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","21940.719999652356","yes","927.8949997387826","","","",""
"","null","html-keyboard-response","11","147944","0.0-10.0","SS1604589276116","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1229.684999678284","practice-block","12","149378","0.0-11.0","SS1604589276116","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","1429.684999678284","","","","","",""
"[{""page_index"":0,""viewing_time"":3271}]","3271","task-instructions","13","152652","0.0-12.0","SS1604589276116","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":7209.519999567419},{""page_index"":1,""viewing_time"":10278.365000151098},{""page_index"":2,""viewing_time"":2433.4849999286234}]","19921.969999559224","instructions","14","172575","0.0-13.0","SS1604589276116","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","15","173522","0.0-14.0-0.0","SS1604589276116","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1451.8999997526407","stimulus-presentation","16","175251","0.0-14.0-1.0","SS1604589276116","<img src='images/simple/7.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/5.png","images/simple/7.png","images/complex/4.png,images/complex/2.png,images/complex/12.png,images/complex/13.png,images/complex/14.png,images/complex/8.png,images/complex/17.png","0","null","","200","1651.8999997526407","","","","background","",""
"","null","html-keyboard-response","17","176336","0.0-14.0-0.1","SS1604589276116","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
