"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","block_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","trial_space_bar_rt","stimulus","trial_stimulus_type","responses","question_order"
"[{""page_index"":0,""viewing_time"":21264.48500000697}]","21265.305000008084","instructions","0","21294","0.0-0.0","SS1604513240126","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":8946.460000006482},{""page_index"":1,""viewing_time"":8265.975000002072},{""page_index"":2,""viewing_time"":17871.48000000161},{""page_index"":3,""viewing_time"":12721.06499999063},{""page_index"":4,""viewing_time"":15731.690000000526},{""page_index"":5,""viewing_time"":9861.475000012433},{""page_index"":6,""viewing_time"":4001.829999993788},{""page_index"":7,""viewing_time"":8978.484999999637},{""page_index"":8,""viewing_time"":3036.3450000004377}]","89415.02500000934","instructions","1","110712","0.0-1.0","SS1604513240126","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":64038.395000010496},{""page_index"":1,""viewing_time"":11123.829999996815},{""page_index"":2,""viewing_time"":11085.359999997308}]","86247.80000001192","instructions","2","196962","0.0-2.0","SS1604513240126","","","","","","","","","","","","","","","","",""
"","9467.264999999315","practice-block","3","206636","0.0-3.0","SS1604513240126","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","9667.264999999315","yes","1083.5249999945518","","","",""
"","null","html-keyboard-response","4","207883","0.0-4.0","SS1604513240126","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","2330.2850000036415","practice-block","5","210420","0.0-5.0","SS1604513240126","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","2530.2850000036415","","","","","",""
"","null","html-keyboard-response","6","211349","0.0-6.0","SS1604513240126","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1100.4350000002887","practice-block","7","212656","0.0-7.0","SS1604513240126","<img src='images/practice/practice_deviant.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","1300.4350000002887","","","","","",""
"","null","html-keyboard-response","8","213524","0.0-8.0","SS1604513240126","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","3024.8949999950128","practice-block","9","219705","0.0-9.0-0.0","SS1604513240126","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","3224.8949999950128","","","","","",""
