"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","block_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","trial_space_bar_rt","stimulus","trial_stimulus_type"
"","575.7699999958277","stimulus-presentation","17","189047","0.0-14.0-1.1","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","775.7699999958277","","","","background"
"","null","html-keyboard-response","18","189924","0.0-14.0-0.2","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","4608.710000058636","stimulus-presentation","19","194735","0.0-14.0-1.2","SS1604513241143","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","4808.710000058636","yes","2160.7200000435114","","target"
"","null","html-keyboard-response","20","195733","0.0-14.0-0.3","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","336.1899999435991","stimulus-presentation","21","196272","0.0-14.0-1.3","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","536.1899999435991","","","","background"
"","null","html-keyboard-response","22","197141","0.0-14.0-0.4","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","1255.6900000199676","stimulus-presentation","23","198599","0.0-14.0-1.4","SS1604513241143","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","1455.6900000199676","yes","367.6850001793355","","target"
"","null","html-keyboard-response","24","199437","0.0-14.0-0.5","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","256.2600001692772","stimulus-presentation","25","199895","0.0-14.0-1.5","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","456.2600001692772","","","","background"
"","null","html-keyboard-response","26","200863","0.0-14.0-0.6","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","141.74499991349876","stimulus-presentation","27","201207","0.0-14.0-1.6","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","341.74499991349876","","","","background"
"","null","html-keyboard-response","28","202454","0.0-14.0-0.7","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","190.85499993525445","stimulus-presentation","29","202847","0.0-14.0-1.7","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","390.85499993525445","","","","background"
"","null","html-keyboard-response","30","203758","0.0-14.0-0.8","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","167.75000002235174","stimulus-presentation","31","204127","0.0-14.0-1.8","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","367.75000002235174","","","","background"
"","null","html-keyboard-response","32","204979","0.0-14.0-0.9","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","313.2700000423938","stimulus-presentation","33","205495","0.0-14.0-1.9","SS1604513241143","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","513.2700000423938","","","","deviant"
"","null","html-keyboard-response","34","206741","0.0-14.0-0.10","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","416.93999990820885","stimulus-presentation","35","207360","0.0-14.0-1.10","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","616.9399999082088","","","","background"
"","null","html-keyboard-response","36","208287","0.0-14.0-0.11","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","269.06499988399446","stimulus-presentation","37","208759","0.0-14.0-1.11","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","469.06499988399446","","","","background"
"","null","html-keyboard-response","38","209977","0.0-14.0-0.12","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","852.1850001998246","stimulus-presentation","39","211031","0.0-14.0-1.12","SS1604513241143","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","1052.1850001998246","yes","180.265000090003","","target"
"","null","html-keyboard-response","40","211940","0.0-14.0-0.13","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","336.5200001280755","stimulus-presentation","41","212479","0.0-14.0-1.13","SS1604513241143","<img src='images/simple/1.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","536.5200001280755","","","","deviant"
"","null","html-keyboard-response","42","213648","0.0-14.0-0.14","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","221.14000003784895","stimulus-presentation","43","214071","0.0-14.0-1.14","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","421.14000003784895","","","","background"
"","null","html-keyboard-response","44","214919","0.0-14.0-0.15","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","165.55999987758696","stimulus-presentation","45","215287","0.0-14.0-1.15","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","365.55999987758696","","","","background"
"","null","html-keyboard-response","46","216201","0.0-14.0-0.16","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","179.47499989531934","stimulus-presentation","47","216583","0.0-14.0-1.16","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","379.47499989531934","","","","background"
"","null","html-keyboard-response","48","217461","0.0-14.0-0.17","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","185.0550000090152","stimulus-presentation","49","217848","0.0-14.0-1.17","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","385.0550000090152","","","","background"
"","null","html-keyboard-response","50","218724","0.0-14.0-0.18","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","144.33000003919005","stimulus-presentation","51","219071","0.0-14.0-1.18","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","344.33000003919005","","","","background"
"","null","html-keyboard-response","52","220128","0.0-14.0-0.19","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","180.2050000987947","stimulus-presentation","53","220511","0.0-14.0-1.19","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","380.2050000987947","","","","background"
"","null","html-keyboard-response","54","221797","0.0-14.0-0.20","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","319.60500008426607","stimulus-presentation","55","222319","0.0-14.0-1.20","SS1604513241143","<img src='images/simple/12.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","519.6050000842661","","","","deviant"
"","null","html-keyboard-response","56","223289","0.0-14.0-0.21","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","258.8599999435246","stimulus-presentation","57","223751","0.0-14.0-1.21","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","458.8599999435246","","","","background"
"","null","html-keyboard-response","58","224972","0.0-14.0-0.22","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","183.89500002376735","stimulus-presentation","59","225359","0.0-14.0-1.22","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","383.89500002376735","","","","background"
"","null","html-keyboard-response","60","226274","0.0-14.0-0.23","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","210.16500005498528","stimulus-presentation","61","226687","0.0-14.0-1.23","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","410.1650000549853","","","","background"
"","null","html-keyboard-response","62","227616","0.0-14.0-0.24","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","173.41000004671514","stimulus-presentation","63","227992","0.0-14.0-1.24","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","373.41000004671514","","","","background"
"","null","html-keyboard-response","64","228831","0.0-14.0-0.25","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","141.4799999911338","stimulus-presentation","65","229175","0.0-14.0-1.25","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","341.4799999911338","","","","background"
"","null","html-keyboard-response","66","230369","0.0-14.0-0.26","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","1051.340000005439","stimulus-presentation","67","231623","0.0-14.0-1.26","SS1604513241143","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","1251.340000005439","yes","363.35500003769994","","target"
"","null","html-keyboard-response","68","232775","0.0-14.0-0.27","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","252.34000012278557","stimulus-presentation","69","233231","0.0-14.0-1.27","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","452.34000012278557","","","","background"
"","null","html-keyboard-response","70","234341","0.0-14.0-0.28","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","199.71000007353723","stimulus-presentation","71","234743","0.0-14.0-1.28","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","399.71000007353723","","","","background"
"","null","html-keyboard-response","72","235620","0.0-14.0-0.29","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","856.2399998772889","stimulus-presentation","73","236679","0.0-14.0-1.29","SS1604513241143","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","1056.239999877289","yes","240.28499983251095","","target"
"","null","html-keyboard-response","74","237916","0.0-14.0-0.30","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","289.86000013537705","stimulus-presentation","75","238408","0.0-14.0-1.30","SS1604513241143","<img src='images/simple/2.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","489.86000013537705","","","","deviant"
"","null","html-keyboard-response","76","239308","0.0-14.0-0.31","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","175.6100000347942","stimulus-presentation","77","239687","0.0-14.0-1.31","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","375.6100000347942","","","","background"
"","null","html-keyboard-response","78","240643","0.0-14.0-0.32","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","160.99500004202127","stimulus-presentation","79","241007","0.0-14.0-1.32","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","360.9950000420213","","","","background"
"","null","html-keyboard-response","80","242135","0.0-14.0-0.33","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","132.80000002123415","stimulus-presentation","81","242471","0.0-14.0-1.33","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","332.80000002123415","","","","background"
"","null","html-keyboard-response","82","243439","0.0-14.0-0.34","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","157.90500002913177","stimulus-presentation","83","243799","0.0-14.0-1.34","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","357.90500002913177","","","","background"
"","null","html-keyboard-response","84","244742","0.0-14.0-0.35","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","110.86000013165176","stimulus-presentation","85","245055","0.0-14.0-1.35","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","310.86000013165176","","","","background"
"","null","html-keyboard-response","86","245951","0.0-14.0-0.36","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","157.1549999061972","stimulus-presentation","87","246311","0.0-14.0-1.36","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","357.1549999061972","","","","background"
"","null","html-keyboard-response","88","247230","0.0-14.0-0.37","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","174.4350001681596","stimulus-presentation","89","247607","0.0-14.0-1.37","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","374.4350001681596","","","","background"
"","null","html-keyboard-response","90","248568","0.0-14.0-0.38","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","820.9150000475347","stimulus-presentation","91","249591","0.0-14.0-1.38","SS1604513241143","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","1020.9150000475347","yes","229.7600000165403","","target"
"","null","html-keyboard-response","92","250676","0.0-14.0-0.39","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","865.1150001678616","stimulus-presentation","93","251744","0.0-14.0-1.39","SS1604513241143","<img src='images/simple/8.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","1065.1150001678616","yes","288.9549999963492","","target"
"","null","html-keyboard-response","94","252759","0.0-14.0-0.40","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","389.34999983757734","stimulus-presentation","95","253351","0.0-14.0-1.40","SS1604513241143","<img src='images/simple/4.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","589.3499998375773","","","","deviant"
"","null","html-keyboard-response","96","254269","0.0-14.0-0.41","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","182.44499992579222","stimulus-presentation","97","254655","0.0-14.0-1.41","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","382.4449999257922","","","","background"
"","null","html-keyboard-response","98","255466","0.0-14.0-0.42","SS1604513241143","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","169.13000005297363","stimulus-presentation","99","255839","0.0-14.0-1.42","SS1604513241143","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","all_simple","images/simple/8.png","images/simple/17.png","images/simple/4.png,images/simple/15.png,images/simple/5.png,images/simple/1.png,images/simple/12.png,images/simple/2.png,images/simple/13.png","0","null","","200","369.1300000529736","","","","background"
