"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","block_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","trial_space_bar_rt","stimulus","trial_stimulus_type","responses","question_order"
"[{""page_index"":0,""viewing_time"":2536.0799999907613}]","2537.125000031665","instructions","0","2577","0.0-0.0","SS1604513969042","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":7658.264999976382},{""page_index"":1,""viewing_time"":2973.259999998845},{""page_index"":2,""viewing_time"":2853.4249999793246},{""page_index"":3,""viewing_time"":5217.794999945909},{""page_index"":4,""viewing_time"":1776.1000000173226},{""page_index"":5,""viewing_time"":2029.4200000353158},{""page_index"":6,""viewing_time"":1737.4800000106916},{""page_index"":7,""viewing_time"":6611.730000004172},{""page_index"":8,""viewing_time"":1871.3149999966845}]","32729.41999998875","instructions","1","35313","0.0-1.0","SS1604513969042","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1362.4999999301508},{""page_index"":1,""viewing_time"":5237.725000013597},{""page_index"":2,""viewing_time"":1429.9299999838695}]","8031.094999983907","instructions","2","43348","0.0-2.0","SS1604513969042","","","","","","","","","","","","","","","","",""
"","825.3750000149012","practice-block","3","44387","0.0-3.0","SS1604513969042","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","1025.3750000149012","","","","","",""
"","null","html-keyboard-response","4","45509","0.0-4.0","SS1604513969042","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","197.23500008694828","practice-block","5","45912","0.0-5.0","SS1604513969042","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","397.2350000869483","","","","","",""
"","null","html-keyboard-response","6","47120","0.0-6.0","SS1604513969042","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","271.6299999738112","practice-block","7","47601","0.0-7.0","SS1604513969042","<img src='images/practice/practice_deviant.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","471.6299999738112","","","","","",""
"","null","html-keyboard-response","8","48536","0.0-8.0","SS1604513969042","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","3538.1449999986216","practice-block","9","52280","0.0-9.0-0.0","SS1604513969042","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","3738.1449999986216","yes","521.2700000265613","","","",""
"","null","html-keyboard-response","10","53515","0.0-10.0","SS1604513969042","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","165.68500001449138","practice-block","11","53900","0.0-11.0","SS1604513969042","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","365.6850000144914","","","","","",""
"[{""page_index"":0,""viewing_time"":1847}]","1849","task-instructions","12","55754","0.0-12.0","SS1604513969042","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1959.210000000894},{""page_index"":1,""viewing_time"":46600.00999993645},{""page_index"":2,""viewing_time"":1496.0699999937788}]","50056.484999950044","instructions","13","105815","0.0-13.0","SS1604513969042","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","14","106697","0.0-14.0-0.0","SS1604513969042","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","254.25999995786697","stimulus-presentation","15","107170","0.0-14.0-1.0","SS1604513969042","<img src='images/complex/7.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_simple_deviant","images/complex/11.png","images/complex/7.png","images/simple/11.png,images/simple/6.png,images/simple/10.png,images/simple/16.png,images/simple/8.png,images/simple/9.png,images/simple/18.png","0","null","","200","454.25999995786697","","","","background","",""
"","null","html-keyboard-response","16","108361","0.0-14.0-0.1","SS1604513969042","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","185.5750000104308","stimulus-presentation","17","108755","0.0-14.0-1.1","SS1604513969042","<img src='images/complex/7.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_simple_deviant","images/complex/11.png","images/complex/7.png","images/simple/11.png,images/simple/6.png,images/simple/10.png,images/simple/16.png,images/simple/8.png,images/simple/9.png,images/simple/18.png","0","null","","200","385.5750000104308","","","","background","",""
"","null","html-keyboard-response","18","109862","0.0-14.0-0.2","SS1604513969042","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","315.6050000106916","stimulus-presentation","19","110398","0.0-14.0-1.2","SS1604513969042","<img src='images/simple/18.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_simple_deviant","images/complex/11.png","images/complex/7.png","images/simple/11.png,images/simple/6.png,images/simple/10.png,images/simple/16.png,images/simple/8.png,images/simple/9.png,images/simple/18.png","0","null","","200","515.6050000106916","","","","deviant","",""
"","null","html-keyboard-response","20","111628","0.0-14.0-0.3","SS1604513969042","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","157.57499996107072","stimulus-presentation","21","111999","0.0-14.0-1.3","SS1604513969042","<img src='images/complex/7.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_simple_deviant","images/complex/11.png","images/complex/7.png","images/simple/11.png,images/simple/6.png,images/simple/10.png,images/simple/16.png,images/simple/8.png,images/simple/9.png,images/simple/18.png","0","null","","200","357.5749999610707","","","","background","",""
"","null","html-keyboard-response","22","113216","0.0-14.0-0.4","SS1604513969042","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
