"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","block_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","trial_space_bar_rt","stimulus","trial_stimulus_type","responses","question_order"
"[{""page_index"":0,""viewing_time"":37130.18999999622},{""page_index"":1,""viewing_time"":991.965000052005},{""page_index"":2,""viewing_time"":479.55499996896833},{""page_index"":3,""viewing_time"":1040.8550000283867},{""page_index"":4,""viewing_time"":431.8349999957718},{""page_index"":5,""viewing_time"":2616.3999999989755},{""page_index"":6,""viewing_time"":407.9749999800697},{""page_index"":7,""viewing_time"":311.6649999865331}]","43411.584999994375","instructions","0","43414","0.0-0.0","SS1602730104581","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":907.4900000123307},{""page_index"":1,""viewing_time"":968.1700000073761},{""page_index"":2,""viewing_time"":959.7349999821745}]","2835.865000030026","instructions","1","46253","0.0-1.0","SS1602730104581","","","","","","","","","","","","","","","","",""
"","1885.2000000188127","practice-block","2","48743","0.0-2.0","SS1602730104581","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","600","2485.2000000188127","","","","","",""
"","null","html-keyboard-response","3","49662","0.0-3.0","SS1602730104581","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","179.2049999930896","practice-block","4","50449","0.0-4.0","SS1602730104581","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","600","779.2049999930896","","","","","",""
"","null","html-keyboard-response","5","51720","0.0-5.0","SS1602730104581","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","120.82000001100823","practice-block","6","52449","0.0-6.0","SS1602730104581","<img src='images/practice/practice_deviant.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","600","720.8200000110082","","","","","",""
"","null","html-keyboard-response","7","53489","0.0-7.0","SS1602730104581","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","226.5750000369735","practice-block","8","56439","0.0-8.0-0.0","SS1602730104581","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","600","826.5750000369735","","","","","",""
"","3169.2199999815784","practice-block","9","60214","0.0-8.1-0.1","SS1602730104581","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","600","3769.2199999815784","yes","160.7349999831058","","","",""
