"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","block_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","trial_space_bar_rt","stimulus","trial_stimulus_type"
"","7109.724999994796","stimulus-presentation","19","431442","0.0-14.0-1.2","SS1604513459919","<img src='images/simple/4.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","7309.724999994796","yes","781.7849999992177","","target"
"","null","html-keyboard-response","20","432668","0.0-14.0-0.3","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","552.9549999992014","stimulus-presentation","21","433427","0.0-14.0-1.3","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","752.9549999992014","","","","background"
"","null","html-keyboard-response","22","434360","0.0-14.0-0.4","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","211.21000000130152","stimulus-presentation","23","434778","0.0-14.0-1.4","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","411.2100000013015","","","","background"
"","null","html-keyboard-response","24","435620","0.0-14.0-0.5","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","1273.379999998724","stimulus-presentation","25","437098","0.0-14.0-1.5","SS1604513459919","<img src='images/complex/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","1473.379999998724","","","","deviant"
"","null","html-keyboard-response","26","438201","0.0-14.0-0.6","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","2194.484999999986","stimulus-presentation","27","440602","0.0-14.0-1.6","SS1604513459919","<img src='images/simple/4.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","2394.484999999986","yes","786.56499999488","","target"
"","null","html-keyboard-response","28","441558","0.0-14.0-0.7","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","374.71499999810476","stimulus-presentation","29","442138","0.0-14.0-1.7","SS1604513459919","<img src='images/simple/4.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","574.7149999981048","","","","target"
"","null","html-keyboard-response","30","443434","0.0-14.0-0.8","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","659.5450000022538","stimulus-presentation","31","444299","0.0-14.0-1.8","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","859.5450000022538","","","","background"
"","null","html-keyboard-response","32","445157","0.0-14.0-0.9","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","184.12000000535045","stimulus-presentation","33","445546","0.0-14.0-1.9","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","384.12000000535045","","","","background"
"","null","html-keyboard-response","34","446611","0.0-14.0-0.10","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","201.15000000077998","stimulus-presentation","35","447018","0.0-14.0-1.10","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","401.15000000078","","","","background"
"","null","html-keyboard-response","36","447958","0.0-14.0-0.11","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","1498.249999996915","stimulus-presentation","37","449666","0.0-14.0-1.11","SS1604513459919","<img src='images/simple/4.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","1698.249999996915","yes","730.4149999981746","","target"
"","null","html-keyboard-response","38","450638","0.0-14.0-0.12","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","310.23499999719206","stimulus-presentation","39","451154","0.0-14.0-1.12","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","510.23499999719206","","","","background"
"","null","html-keyboard-response","40","452247","0.0-14.0-0.13","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","568.1400000030408","stimulus-presentation","41","453026","0.0-14.0-1.13","SS1604513459919","<img src='images/complex/2.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","768.1400000030408","","","","deviant"
"","null","html-keyboard-response","42","454144","0.0-14.0-0.14","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","204.25999999861233","stimulus-presentation","43","454555","0.0-14.0-1.14","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","404.25999999861233","","","","background"
"","null","html-keyboard-response","44","455591","0.0-14.0-0.15","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","133.65000000339933","stimulus-presentation","45","455930","0.0-14.0-1.15","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","333.6500000033993","","","","background"
"","null","html-keyboard-response","46","457035","0.0-14.0-0.16","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","273.7799999958952","stimulus-presentation","47","457514","0.0-14.0-1.16","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","473.7799999958952","","","","background"
"","null","html-keyboard-response","48","458466","0.0-14.0-0.17","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","87939.19499999902","stimulus-presentation","49","546612","0.0-14.0-1.17","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","88139.19499999902","","","","background"
"","null","html-keyboard-response","50","547565","0.0-14.0-0.18","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","190.01500000013039","stimulus-presentation","51","547962","0.0-14.0-1.18","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","390.0150000001304","","","","background"
"","null","html-keyboard-response","52","549017","0.0-14.0-0.19","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","7720.170000000624","stimulus-presentation","53","556946","0.0-14.0-1.19","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","7920.170000000624","","","","background"
"","null","html-keyboard-response","54","558128","0.0-14.0-0.20","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","106.6449999997858","stimulus-presentation","55","558442","0.0-14.0-1.20","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","306.6449999997858","","","","background"
"","null","html-keyboard-response","56","559678","0.0-14.0-0.21","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","6022.645000004559","stimulus-presentation","57","565907","0.0-14.0-1.21","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","6222.645000004559","","","","background"
"","null","html-keyboard-response","58","567122","0.0-14.0-0.22","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","3577.3950000002515","stimulus-presentation","59","570906","0.0-14.0-1.22","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","3777.3950000002515","","","","background"
"","null","html-keyboard-response","60","571893","0.0-14.0-0.23","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","5095.685000000172","stimulus-presentation","61","577195","0.0-14.0-1.23","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","5295.685000000172","","","","background"
"","null","html-keyboard-response","62","578417","0.0-14.0-0.24","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","1663.9599999979837","stimulus-presentation","63","580290","0.0-14.0-1.24","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","1863.9599999979837","","","","background"
"","null","html-keyboard-response","64","581183","0.0-14.0-0.25","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","235.13500000257045","stimulus-presentation","65","581626","0.0-14.0-1.25","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","435.13500000257045","","","","background"
"","null","html-keyboard-response","66","582552","0.0-14.0-0.26","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","33.179999998537824","stimulus-presentation","67","582794","0.0-14.0-1.26","SS1604513459919","<img src='images/complex/14.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","233.17999999853782","","","","deviant"
"","null","html-keyboard-response","68","584098","0.0-14.0-0.27","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","179.86500000557862","stimulus-presentation","69","584490","0.0-14.0-1.27","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","379.8650000055786","","","","background"
"","null","html-keyboard-response","70","585729","0.0-14.0-0.28","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","210.44000000250526","stimulus-presentation","71","586146","0.0-14.0-1.28","SS1604513459919","<img src='images/simple/4.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","410.44000000250526","","","","target"
"","null","html-keyboard-response","72","587182","0.0-14.0-0.29","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","501.1400000002468","stimulus-presentation","73","587891","0.0-14.0-1.29","SS1604513459919","<img src='images/complex/1.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","701.1400000002468","","","","deviant"
"","null","html-keyboard-response","74","589058","0.0-14.0-0.30","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","2985.564999995404","stimulus-presentation","75","592250","0.0-14.0-1.30","SS1604513459919","<img src='images/simple/4.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","3185.564999995404","yes","1041.994999999646","","target"
"","null","html-keyboard-response","76","593420","0.0-14.0-0.31","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","1776.9499999994878","stimulus-presentation","77","595402","0.0-14.0-1.31","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","1976.9499999994878","","","","background"
"","null","html-keyboard-response","78","596252","0.0-14.0-0.32","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","190.9799999993993","stimulus-presentation","79","596650","0.0-14.0-1.32","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","390.9799999993993","","","","background"
"","null","html-keyboard-response","80","597657","0.0-14.0-0.33","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","10179.059999994934","stimulus-presentation","81","608044","0.0-14.0-1.33","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","10379.059999994934","","","","background"
"","null","html-keyboard-response","82","609233","0.0-14.0-0.34","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","161.9499999943655","stimulus-presentation","83","609603","0.0-14.0-1.34","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","361.9499999943655","","","","background"
"","null","html-keyboard-response","84","610566","0.0-14.0-0.35","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","132.7599999931408","stimulus-presentation","85","610907","0.0-14.0-1.35","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","332.7599999931408","","","","background"
"","null","html-keyboard-response","86","611916","0.0-14.0-0.36","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","647.0049999989569","stimulus-presentation","87","612771","0.0-14.0-1.36","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","847.0049999989569","","","","background"
"","null","html-keyboard-response","88","613938","0.0-14.0-0.37","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","57.14499999885447","stimulus-presentation","89","614203","0.0-14.0-1.37","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","257.1449999988545","","","","background"
"","null","html-keyboard-response","90","615433","0.0-14.0-0.38","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","178.169999999227","stimulus-presentation","91","615819","0.0-14.0-1.38","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","378.169999999227","","","","background"
"","null","html-keyboard-response","92","616941","0.0-14.0-0.39","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","630.2700000014156","stimulus-presentation","93","617779","0.0-14.0-1.39","SS1604513459919","<img src='images/complex/18.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","830.2700000014156","","","","deviant"
"","null","html-keyboard-response","94","618933","0.0-14.0-0.40","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","1311.185000005993","stimulus-presentation","95","620451","0.0-14.0-1.40","SS1604513459919","<img src='images/simple/15.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/15.png","images/complex/12.png,images/complex/1.png,images/complex/18.png,images/complex/2.png,images/complex/8.png,images/complex/13.png,images/complex/14.png","0","null","","200","1511.185000005993","","","","background"
"","null","html-keyboard-response","96","621734","0.0-14.0-0.41","SS1604513459919","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
