"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus","key_press","trial_stimulus","trial_stimulus_type","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","blcok_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","responses","question_order"
"[{""page_index"":0,""viewing_time"":1472.0949999900768},{""page_index"":1,""viewing_time"":447.3450000077719},{""page_index"":2,""viewing_time"":2071.814999988419},{""page_index"":3,""viewing_time"":1056.7700000101468},{""page_index"":4,""viewing_time"":439.539999992121}]","5488.234999997076","instructions","0","5490","0.0-0.0","SS1602373926146","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","1","6596","0.0-1.0-0.0","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","3.3499999990453944","stimulus-presentation","2","7204","0.0-1.0-1.0","SS1602373926146","","40","<img src='images/simple/42.png' width ='500' height = '600' style='border:5px solid black'>","deviant","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","603.3499999990454","","",""
"","null","html-keyboard-response","3","8253","0.0-1.0-0.1","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","393.6950000061188","stimulus-presentation","4","9251","0.0-1.0-1.1","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","993.6950000061188","","",""
"","null","html-keyboard-response","5","10159","0.0-1.0-0.2","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","1491.4950000093086","stimulus-presentation","6","12258","0.0-1.0-1.2","SS1602373926146","","40","<img src='images/complex/84.png' width ='500' height = '600' style='border:5px solid black'>","target","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","2091.4950000093086","444.2550000094343","",""
"","null","html-keyboard-response","7","13304","0.0-1.0-0.3","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","80.75500000268221","stimulus-presentation","8","13994","0.0-1.0-1.3","SS1602373926146","","40","<img src='images/simple/27.png' width ='500' height = '600' style='border:5px solid black'>","deviant","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","680.7550000026822","","",""
"","null","html-keyboard-response","9","15022","0.0-1.0-0.4","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","371.7000000033295","stimulus-presentation","10","16002","0.0-1.0-1.4","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","971.7000000033295","","",""
"","null","html-keyboard-response","11","17081","0.0-1.0-0.5","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","8.305000010295771","stimulus-presentation","12","17701","0.0-1.0-1.5","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","608.3050000102958","","",""
"","null","html-keyboard-response","13","18803","0.0-1.0-0.6","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","509.93499999458436","stimulus-presentation","14","19924","0.0-1.0-1.6","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","1109.9349999945844","","",""
"","null","html-keyboard-response","15","21108","0.0-1.0-0.7","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","332.1049999940442","stimulus-presentation","16","22054","0.0-1.0-1.7","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","932.1049999940442","","",""
"","null","html-keyboard-response","17","22953","0.0-1.0-0.8","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","85.80499999516178","stimulus-presentation","18","23653","0.0-1.0-1.8","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","685.8049999951618","","",""
"","null","html-keyboard-response","19","24468","0.0-1.0-0.9","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","549.4500000058906","stimulus-presentation","20","25635","0.0-1.0-1.9","SS1602373926146","","40","<img src='images/simple/26.png' width ='500' height = '600' style='border:5px solid black'>","deviant","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","1149.4500000058906","","",""
"","null","html-keyboard-response","21","26842","0.0-1.0-0.10","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","1929.3000000034226","stimulus-presentation","22","29387","0.0-1.0-1.10","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","2529.3000000034226","","",""
"","null","html-keyboard-response","23","30568","0.0-1.0-0.11","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","2565.724999993108","stimulus-presentation","24","33761","0.0-1.0-1.11","SS1602373926146","","40","<img src='images/complex/84.png' width ='500' height = '600' style='border:5px solid black'>","target","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","3165.724999993108","187.484999987646","",""
"","null","html-keyboard-response","25","35083","0.0-1.0-0.12","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","997.2249999991618","stimulus-presentation","26","36710","0.0-1.0-1.12","SS1602373926146","","40","<img src='images/complex/84.png' width ='500' height = '600' style='border:5px solid black'>","target","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","1597.2249999991618","223.42999999818858","",""
"","null","html-keyboard-response","27","37943","0.0-1.0-0.13","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","244.0199999982724","stimulus-presentation","28","38815","0.0-1.0-1.13","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","844.0199999982724","","",""
"","null","html-keyboard-response","29","39760","0.0-1.0-0.14","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","598.0000000126893","stimulus-presentation","30","40990","0.0-1.0-1.14","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","1198.0000000126893","","",""
"","null","html-keyboard-response","31","41835","0.0-1.0-0.15","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","538.3199999923818","stimulus-presentation","32","43007","0.0-1.0-1.15","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","1138.3199999923818","","",""
"","null","html-keyboard-response","33","44334","0.0-1.0-0.16","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","1724.9699999956647","stimulus-presentation","34","46695","0.0-1.0-1.16","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","2324.9699999956647","","",""
"","null","html-keyboard-response","35","47871","0.0-1.0-0.17","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","383.5499999986496","stimulus-presentation","36","48885","0.0-1.0-1.17","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","983.5499999986496","","",""
"","null","html-keyboard-response","37","50175","0.0-1.0-0.18","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","324.4550000090385","stimulus-presentation","38","51136","0.0-1.0-1.18","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","924.4550000090385","","",""
"","null","html-keyboard-response","39","52148","0.0-1.0-0.19","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","53.69000000064261","stimulus-presentation","40","52838","0.0-1.0-1.19","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","653.6900000006426","","",""
"","null","html-keyboard-response","41","53907","0.0-1.0-0.20","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","1397.6949999923818","stimulus-presentation","42","55942","0.0-1.0-1.20","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","1997.6949999923818","","",""
"","null","html-keyboard-response","43","57241","0.0-1.0-0.21","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","44.780000011087395","stimulus-presentation","44","57928","0.0-1.0-1.21","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","644.7800000110874","","",""
"","null","html-keyboard-response","45","59259","0.0-1.0-0.22","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","145.70999999705236","stimulus-presentation","46","60043","0.0-1.0-1.22","SS1602373926146","","40","<img src='images/complex/90.png' width ='500' height = '600' style='border:5px solid black'>","background","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","745.7099999970524","","",""
"","null","html-keyboard-response","47","60992","0.0-1.0-0.23","SS1602373926146","<img src=images/blank.png width =""500"" height = ""600"" style=""border:5px solid black"">","null","","","","","","","","","","","","","",""
"","598.0650000128662","stimulus-presentation","48","62231","0.0-1.0-1.23","SS1602373926146","","40","<img src='images/simple/58.png' width ='500' height = '600' style='border:5px solid black'>","deviant","mixed_simple_deviant","images/complex/84.png","images/complex/90.png","images/simple/43.png,images/simple/42.png,images/simple/120.png,images/simple/74.png,images/simple/84.png,images/simple/102.png,images/simple/26.png,images/simple/27.png,images/simple/99.png,images/simple/22.png,images/simple/29.png,images/simple/28.png,images/simple/38.png,images/simple/20.png,images/simple/4.png,images/simple/61.png,images/simple/60.png,images/simple/24.png,images/simple/113.png,images/simple/47.png,images/simple/116.png,images/simple/94.png,images/simple/108.png,images/simple/40.png,images/simple/58.png,images/simple/11.png,images/simple/6.png,images/simple/103.png,images/simple/77.png,images/simple/36.png,images/simple/57.png,images/simple/13.png,images/simple/8.png,images/simple/17.png,images/simple/25.png,images/simple/82.png,images/simple/45.png,images/simple/96.png","0","0","","600","1198.0650000128662","","",""
