"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","block_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","trial_space_bar_rt","stimulus","trial_stimulus_type"
"","977.4999999990687","stimulus-presentation","55","276370","0.0-14.0-1.20","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","1177.4999999990687","","","","background"
"","null","html-keyboard-response","56","277644","0.0-14.0-0.21","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","691.5900000003749","stimulus-presentation","57","278550","0.0-14.0-1.21","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","891.5900000003749","","","","background"
"","null","html-keyboard-response","58","279541","0.0-14.0-0.22","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","929.640000000305","stimulus-presentation","59","280689","0.0-14.0-1.22","SS1604588539182","<img src='images/complex/10.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","1129.640000000305","","","","deviant"
"","null","html-keyboard-response","60","281759","0.0-14.0-0.23","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","704.9999999999418","stimulus-presentation","61","282682","0.0-14.0-1.23","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","904.9999999999418","","","","background"
"","null","html-keyboard-response","62","283690","0.0-14.0-0.24","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","432.18999999953667","stimulus-presentation","63","284342","0.0-14.0-1.24","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","632.1899999995367","","","","background"
"","null","html-keyboard-response","64","285505","0.0-14.0-0.25","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","256.11000000027707","stimulus-presentation","65","285970","0.0-14.0-1.25","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","456.11000000027707","","","","background"
"","null","html-keyboard-response","66","287245","0.0-14.0-0.26","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","289.78000000101747","stimulus-presentation","67","287755","0.0-14.0-1.26","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","489.78000000101747","","","","background"
"","null","html-keyboard-response","68","288984","0.0-14.0-0.27","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","307.96000000007916","stimulus-presentation","69","289503","0.0-14.0-1.27","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","507.96000000007916","","","","background"
"","null","html-keyboard-response","70","290634","0.0-14.0-0.28","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","234.27500000066357","stimulus-presentation","71","291085","0.0-14.0-1.28","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","434.27500000066357","","","","background"
"","null","html-keyboard-response","72","292370","0.0-14.0-0.29","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","669.529999999213","stimulus-presentation","73","293254","0.0-14.0-1.29","SS1604588539182","<img src='images/complex/12.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","869.529999999213","","","","deviant"
"","null","html-keyboard-response","74","294414","0.0-14.0-0.30","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","2493.570000000531","stimulus-presentation","75","297129","0.0-14.0-1.30","SS1604588539182","<img src='images/simple/14.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","2693.570000000531","yes","569.1100000003353","","target"
"","null","html-keyboard-response","76","298218","0.0-14.0-0.31","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","374.47499999869615","stimulus-presentation","77","298801","0.0-14.0-1.31","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","574.4749999986961","","","","background"
"","null","html-keyboard-response","78","299635","0.0-14.0-0.32","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","577.5099999991362","stimulus-presentation","79","300432","0.0-14.0-1.32","SS1604588539182","<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","777.5099999991362","","","","deviant"
"","null","html-keyboard-response","80","301677","0.0-14.0-0.33","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","278.28500000032363","stimulus-presentation","81","302165","0.0-14.0-1.33","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","478.28500000032363","","","","background"
"","null","html-keyboard-response","82","303064","0.0-14.0-0.34","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","1308.64000000112","stimulus-presentation","83","304581","0.0-14.0-1.34","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","1508.64000000112","","","","background"
"","null","html-keyboard-response","84","305581","0.0-14.0-0.35","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","173.45000000018626","stimulus-presentation","85","305977","0.0-14.0-1.35","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","373.45000000018626","","","","background"
"","null","html-keyboard-response","86","307040","0.0-14.0-0.36","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","254.10000000015134","stimulus-presentation","87","307510","0.0-14.0-1.36","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","454.10000000015134","","","","background"
"","null","html-keyboard-response","88","308587","0.0-14.0-0.37","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","2355.8499999999185","stimulus-presentation","89","311162","0.0-14.0-1.37","SS1604588539182","<img src='images/simple/14.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","2555.8499999999185","yes","510.8199999994831","","target"
"","null","html-keyboard-response","90","312376","0.0-14.0-0.38","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","286.4399999998859","stimulus-presentation","91","312870","0.0-14.0-1.38","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","486.4399999998859","","","","background"
"","null","html-keyboard-response","92","313714","0.0-14.0-0.39","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","292.7450000006356","stimulus-presentation","93","314219","0.0-14.0-1.39","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","492.7450000006356","","","","background"
"","null","html-keyboard-response","94","315399","0.0-14.0-0.40","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","253.94500000035623","stimulus-presentation","95","315864","0.0-14.0-1.40","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","453.94500000035623","","","","background"
"","null","html-keyboard-response","96","316939","0.0-14.0-0.41","SS1604588539182","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","245.94499999872642","stimulus-presentation","97","317407","0.0-14.0-1.41","SS1604588539182","<img src='images/simple/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/14.png","images/simple/9.png","images/complex/3.png,images/complex/7.png,images/complex/14.png,images/complex/6.png,images/complex/2.png,images/complex/12.png,images/complex/10.png","0","null","","200","445.9449999987264","","","","background"
