"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","block_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","trial_space_bar_rt","stimulus","trial_stimulus_type"
"[{""page_index"":0,""viewing_time"":1465.729999996256}]","1466.0399999993388","instructions","0","1517","0.0-0.0","SS1604516660396","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1285.504999992554},{""page_index"":1,""viewing_time"":4127.795000007609},{""page_index"":2,""viewing_time"":696.1250000022119},{""page_index"":3,""viewing_time"":2191.8399999995017},{""page_index"":4,""viewing_time"":504.26999999035615},{""page_index"":5,""viewing_time"":759.9600000103237},{""page_index"":6,""viewing_time"":888.2449999946402},{""page_index"":7,""viewing_time"":535.6849999952829},{""page_index"":8,""viewing_time"":576.020000007702}]","11565.659999992931","instructions","1","13085","0.0-1.0","SS1604516660396","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1174.4800000014948},{""page_index"":1,""viewing_time"":6599.845000004279},{""page_index"":2,""viewing_time"":1328.0499999964377}]","9102.59500000393","instructions","2","22189","0.0-2.0","SS1604516660396","","","","","","","","","","","","","","",""
"","5063.729999994393","practice-block","3","27458","0.0-3.0","SS1604516660396","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","5263.729999994393","yes","316.1850000033155","",""
"","null","html-keyboard-response","4","28435","0.0-4.0","SS1604516660396","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","146.06499999354128","practice-block","5","28789","0.0-5.0","SS1604516660396","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","346.0649999935413","","","",""
"","null","html-keyboard-response","6","29877","0.0-6.0","SS1604516660396","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","47.01999999815598","practice-block","7","30126","0.0-7.0","SS1604516660396","<img src='images/practice/practice_deviant.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","247.01999999815598","","","",""
"","null","html-keyboard-response","8","31230","0.0-8.0","SS1604516660396","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","54.17000000306871","practice-block","9","33293","0.0-9.0-0.0","SS1604516660396","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","254.1700000030687","","","",""
"","7058.080000002519","practice-block","10","40556","0.0-9.1-0.1","SS1604516660396","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","7258.080000002519","yes","3836.02499999688","",""
"","null","html-keyboard-response","11","41412","0.0-10.0","SS1604516660396","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","239.34500000905246","practice-block","12","41868","0.0-11.0","SS1604516660396","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","439.34500000905246","","","",""
"[{""page_index"":0,""viewing_time"":1471}]","1471","task-instructions","13","43341","0.0-12.0","SS1604516660396","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1358.3549999893876},{""page_index"":1,""viewing_time"":2592.029999999795},{""page_index"":2,""viewing_time"":1656.0600000084378}]","5606.734999993932","instructions","14","48949","0.0-13.0","SS1604516660396","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","15","49808","0.0-14.0-0.0","SS1604516660396","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","289.00000000430737","stimulus-presentation","16","50305","0.0-14.0-1.0","SS1604516660396","<img src='images/complex/4.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/3.png","images/complex/4.png","images/complex/13.png,images/complex/11.png,images/complex/6.png,images/complex/9.png,images/complex/15.png,images/complex/10.png,images/complex/7.png","0","null","","200","489.00000000430737","","","","background"
"","null","html-keyboard-response","17","51597","0.0-14.0-0.1","SS1604516660396","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","129.28500000271015","stimulus-presentation","18","51942","0.0-14.0-1.1","SS1604516660396","<img src='images/complex/4.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/3.png","images/complex/4.png","images/complex/13.png,images/complex/11.png,images/complex/6.png,images/complex/9.png,images/complex/15.png,images/complex/10.png,images/complex/7.png","0","null","","200","329.28500000271015","","","","background"
"","null","html-keyboard-response","19","52790","0.0-14.0-0.2","SS1604516660396","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","130.6650000042282","stimulus-presentation","20","53140","0.0-14.0-1.2","SS1604516660396","<img src='images/complex/4.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/3.png","images/complex/4.png","images/complex/13.png,images/complex/11.png,images/complex/6.png,images/complex/9.png,images/complex/15.png,images/complex/10.png,images/complex/7.png","0","null","","200","330.6650000042282","","","","background"
"","null","html-keyboard-response","21","54061","0.0-14.0-0.3","SS1604516660396","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">",""
"","192.90000000910368","stimulus-presentation","22","54470","0.0-14.0-1.3","SS1604516660396","<img src='images/complex/4.png' width ='500' height = '500' style='border:5px solid black'>","40","all_complex","images/complex/3.png","images/complex/4.png","images/complex/13.png,images/complex/11.png,images/complex/6.png,images/complex/9.png,images/complex/15.png,images/complex/10.png,images/complex/7.png","0","null","","200","392.9000000091037","","","","background"
