"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","block_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","trial_space_bar_rt","stimulus","trial_stimulus_type","responses","question_order"
"[{""page_index"":0,""viewing_time"":7850.295000011101}]","7850.585000123829","instructions","0","7879","0.0-0.0","SS1604514066284","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":11710.315000033006},{""page_index"":1,""viewing_time"":9705.825000070035},{""page_index"":2,""viewing_time"":8450.819999910891},{""page_index"":3,""viewing_time"":61292.800000170246},{""page_index"":4,""viewing_time"":12221.344999969006},{""page_index"":5,""viewing_time"":5053.784999996424},{""page_index"":6,""viewing_time"":2706.389999948442},{""page_index"":7,""viewing_time"":1687.364999903366},{""page_index"":8,""viewing_time"":1404.5049999840558}]","114233.43500006013","instructions","1","122115","0.0-1.0","SS1604514066284","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1646.055000135675},{""page_index"":1,""viewing_time"":11721.22999979183},{""page_index"":2,""viewing_time"":1684.2950000427663}]","15051.780000096187","instructions","2","137168","0.0-2.0","SS1604514066284","","","","","","","","","","","","","","","","",""
"","1046.495000133291","practice-block","3","138418","0.0-3.0","SS1604514066284","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","1246.495000133291","","","","","",""
"","null","html-keyboard-response","4","139565","0.0-4.0","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","894.289999967441","practice-block","5","140662","0.0-5.0","SS1604514066284","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","1094.289999967441","","","","","",""
"","null","html-keyboard-response","6","141561","0.0-6.0","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","666.3649999536574","practice-block","7","142431","0.0-7.0","SS1604514066284","<img src='images/practice/practice_deviant.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","866.3649999536574","","","","","",""
"","null","html-keyboard-response","8","143616","0.0-8.0","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","4408.4550000261515","practice-block","9","148229","0.0-9.0-0.0","SS1604514066284","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","4608.4550000261515","yes","671.8550000805408","","","",""
"","null","html-keyboard-response","10","149318","0.0-10.0","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","706.2899998854846","practice-block","11","150227","0.0-11.0","SS1604514066284","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","906.2899998854846","","","","","",""
"[{""page_index"":0,""viewing_time"":2130}]","2130","task-instructions","12","152360","0.0-12.0","SS1604514066284","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1744.6550000458956},{""page_index"":1,""viewing_time"":6380.579999880865},{""page_index"":2,""viewing_time"":1682.3050000239164}]","9807.759999996051","instructions","13","162169","0.0-13.0","SS1604514066284","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","14","163334","0.0-14.0-0.0","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","751.4150000642985","stimulus-presentation","15","164296","0.0-14.0-1.0","SS1604514066284","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","951.4150000642985","","","","background","",""
"","null","html-keyboard-response","16","165491","0.0-14.0-0.1","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","659.6800000406802","stimulus-presentation","17","166355","0.0-14.0-1.1","SS1604514066284","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","859.6800000406802","","","","background","",""
"","null","html-keyboard-response","18","167315","0.0-14.0-0.2","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","646.8750000931323","stimulus-presentation","19","168166","0.0-14.0-1.2","SS1604514066284","<img src='images/complex/11.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","846.8750000931323","","","","deviant","",""
"","null","html-keyboard-response","20","169357","0.0-14.0-0.3","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","606.5550001803786","stimulus-presentation","21","170166","0.0-14.0-1.3","SS1604514066284","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","806.5550001803786","","","","background","",""
"","null","html-keyboard-response","22","171027","0.0-14.0-0.4","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","5580.374999903142","stimulus-presentation","23","176812","0.0-14.0-1.4","SS1604514066284","<img src='images/simple/6.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","5780.374999903142","yes","3449.4349998421967","","target","",""
"","null","html-keyboard-response","24","177914","0.0-14.0-0.5","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","623.6550000030547","stimulus-presentation","25","178742","0.0-14.0-1.5","SS1604514066284","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","823.6550000030547","","","","background","",""
"","null","html-keyboard-response","26","179696","0.0-14.0-0.6","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","727.8549999464303","stimulus-presentation","27","180628","0.0-14.0-1.6","SS1604514066284","<img src='images/complex/13.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","927.8549999464303","","","","deviant","",""
"","null","html-keyboard-response","28","181665","0.0-14.0-0.7","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","474.4100000243634","stimulus-presentation","29","182344","0.0-14.0-1.7","SS1604514066284","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","674.4100000243634","","","","background","",""
"","null","html-keyboard-response","30","183249","0.0-14.0-0.8","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","628.8900000508875","stimulus-presentation","31","184083","0.0-14.0-1.8","SS1604514066284","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","828.8900000508875","","","","background","",""
"","null","html-keyboard-response","32","185266","0.0-14.0-0.9","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","551.4100000727922","stimulus-presentation","33","186022","0.0-14.0-1.9","SS1604514066284","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","751.4100000727922","","","","background","",""
"","null","html-keyboard-response","34","187010","0.0-14.0-0.10","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","751.0999999940395","stimulus-presentation","35","187966","0.0-14.0-1.10","SS1604514066284","<img src='images/complex/9.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","951.0999999940395","","","","deviant","",""
"","null","html-keyboard-response","36","188811","0.0-14.0-0.11","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","514.6749999839813","stimulus-presentation","37","189530","0.0-14.0-1.11","SS1604514066284","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","714.6749999839813","","","","background","",""
"","null","html-keyboard-response","38","190695","0.0-14.0-0.12","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","5446.944999974221","stimulus-presentation","39","196348","0.0-14.0-1.12","SS1604514066284","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","5646.944999974221","","","","background","",""
"","null","html-keyboard-response","40","197508","0.0-14.0-0.13","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","444.6000000461936","stimulus-presentation","41","198159","0.0-14.0-1.13","SS1604514066284","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","644.6000000461936","","","","background","",""
"","null","html-keyboard-response","42","199328","0.0-14.0-0.14","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1089.1950000077486","stimulus-presentation","43","200624","0.0-14.0-1.14","SS1604514066284","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","1289.1950000077486","","","","background","",""
"","null","html-keyboard-response","44","201453","0.0-14.0-0.15","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","1653.2699998933822","stimulus-presentation","45","203320","0.0-14.0-1.15","SS1604514066284","<img src='images/simple/6.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","1853.2699998933822","yes","690.5199999455363","","target","",""
"","null","html-keyboard-response","46","204293","0.0-14.0-0.16","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","470.43999982997775","stimulus-presentation","47","204973","0.0-14.0-1.16","SS1604514066284","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","670.4399998299778","","","","background","",""
"","null","html-keyboard-response","48","206141","0.0-14.0-0.17","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","513.2500000763685","stimulus-presentation","49","206861","0.0-14.0-1.17","SS1604514066284","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","713.2500000763685","","","","background","",""
"","null","html-keyboard-response","50","207878","0.0-14.0-0.18","SS1604514066284","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","86.00999996997416","stimulus-presentation","51","208169","0.0-14.0-1.18","SS1604514066284","<img src='images/simple/6.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/6.png","images/simple/17.png","images/complex/9.png,images/complex/8.png,images/complex/1.png,images/complex/16.png,images/complex/13.png,images/complex/11.png,images/complex/3.png","0","null","","200","286.00999996997416","","","","target","",""
