"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","block_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","trial_space_bar_rt","stimulus","trial_stimulus_type","responses","question_order"
"[{""page_index"":0,""viewing_time"":1331.7150000075344}]","1332.0700000040233","instructions","0","1584","0.0-0.0","SS1604610484008","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":7548.829999985173},{""page_index"":1,""viewing_time"":715.4549999977462},{""page_index"":2,""viewing_time"":488.5700000158977},{""page_index"":3,""viewing_time"":579.8450000002049},{""page_index"":4,""viewing_time"":494.06999998609535},{""page_index"":5,""viewing_time"":550.0049999973271},{""page_index"":6,""viewing_time"":454.02000000467524},{""page_index"":7,""viewing_time"":399.9900000053458},{""page_index"":8,""viewing_time"":408.05999998701736}]","11639.18499997817","instructions","1","13225","0.0-1.0","SS1604610484008","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":955.9749999898486},{""page_index"":1,""viewing_time"":1865.9800000023097},{""page_index"":2,""viewing_time"":920.0100000016391}]","3742.3349999880884","instructions","2","16969","0.0-2.0","SS1604610484008","","","","","","","","","","","","","","","","",""
"","3995.1449999934994","practice-block","3","21171","0.0-3.0","SS1604610484008","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","4195.144999993499","","","","","",""
"","null","html-keyboard-response","4","22426","0.0-4.0","SS1604610484008","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","245.25000000721775","practice-block","5","22889","0.0-5.0","SS1604610484008","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","445.25000000721775","","","","","",""
"","null","html-keyboard-response","6","23789","0.0-6.0","SS1604610484008","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","198.44500001636334","practice-block","7","24193","0.0-7.0","SS1604610484008","<img src='images/practice/practice_deviant.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","398.44500001636334","","","","","",""
"","null","html-keyboard-response","8","25389","0.0-8.0","SS1604610484008","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","2838.384999980917","practice-block","9","28433","0.0-9.0-0.0","SS1604610484008","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","3038.384999980917","yes","174.34999998658895","","","",""
"","null","html-keyboard-response","10","29521","0.0-10.0","SS1604610484008","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","209.05999999376945","practice-block","11","29939","0.0-11.0","SS1604610484008","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","409.05999999376945","","","","","",""
"[{""page_index"":0,""viewing_time"":1622}]","1622","task-instructions","12","31566","0.0-12.0","SS1604610484008","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":739.7200000123121},{""page_index"":1,""viewing_time"":3268.4149999986403},{""page_index"":2,""viewing_time"":1365.590000001248}]","5374.050000013085","instructions","13","36941","0.0-13.0","SS1604610484008","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","14","37952","0.0-14.0-0.0","SS1604610484008","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","824.9100000248291","stimulus-presentation","15","38993","0.0-14.0-1.0","SS1604610484008","<img src='images/complex/6.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/12.png","images/complex/14.png,images/complex/17.png,images/complex/6.png,images/complex/10.png,images/complex/13.png,images/complex/4.png,images/complex/1.png","0","null","","200","1024.910000024829","","","","deviant","",""
"","null","html-keyboard-response","16","40117","0.0-14.0-0.1","SS1604610484008","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","3600.1499999838416","stimulus-presentation","17","43928","0.0-14.0-1.1","SS1604610484008","<img src='images/simple/4.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/12.png","images/complex/14.png,images/complex/17.png,images/complex/6.png,images/complex/10.png,images/complex/13.png,images/complex/4.png,images/complex/1.png","0","null","","200","3800.1499999838416","yes","2865.1449999888428","","target","",""
"","null","html-keyboard-response","18","45095","0.0-14.0-0.2","SS1604610484008","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","114.91500001284294","stimulus-presentation","19","45424","0.0-14.0-1.2","SS1604610484008","<img src='images/simple/12.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/12.png","images/complex/14.png,images/complex/17.png,images/complex/6.png,images/complex/10.png,images/complex/13.png,images/complex/4.png,images/complex/1.png","0","null","","200","314.91500001284294","","","","background","",""
"","null","html-keyboard-response","20","46571","0.0-14.0-0.3","SS1604610484008","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","142.09999999729916","stimulus-presentation","21","46920","0.0-14.0-1.3","SS1604610484008","<img src='images/simple/12.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/12.png","images/complex/14.png,images/complex/17.png,images/complex/6.png,images/complex/10.png,images/complex/13.png,images/complex/4.png,images/complex/1.png","0","null","","200","342.09999999729916","","","","background","",""
"","null","html-keyboard-response","22","47735","0.0-14.0-0.4","SS1604610484008","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","128.00500000594184","stimulus-presentation","23","48073","0.0-14.0-1.4","SS1604610484008","<img src='images/complex/13.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/12.png","images/complex/14.png,images/complex/17.png,images/complex/6.png,images/complex/10.png,images/complex/13.png,images/complex/4.png,images/complex/1.png","0","null","","200","328.00500000594184","","","","deviant","",""
"","null","html-keyboard-response","24","49232","0.0-14.0-0.5","SS1604610484008","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","141.10000000800937","stimulus-presentation","25","49584","0.0-14.0-1.5","SS1604610484008","<img src='images/simple/12.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/12.png","images/complex/14.png,images/complex/17.png,images/complex/6.png,images/complex/10.png,images/complex/13.png,images/complex/4.png,images/complex/1.png","0","null","","200","341.1000000080094","","","","background","",""
"","null","html-keyboard-response","26","50420","0.0-14.0-0.6","SS1604610484008","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","183.53000000934117","stimulus-presentation","27","50811","0.0-14.0-1.6","SS1604610484008","<img src='images/simple/12.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_complex_deviant","images/simple/4.png","images/simple/12.png","images/complex/14.png,images/complex/17.png,images/complex/6.png,images/complex/10.png,images/complex/13.png,images/complex/4.png,images/complex/1.png","0","null","","200","383.53000000934117","","","","background","",""
