"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","trial_stimulus","key_press","task_type","task_target_stimulus","task_background_stimulus","task_deviant_stimuli","task_order_number","block_order_number","trial_order_number","minimum_viewing_duration","trial_looking_time","trial_pressed_space_bar","trial_space_bar_rt","stimulus","trial_stimulus_type","responses","question_order"
"[{""page_index"":0,""viewing_time"":65947}]","65947","instructions","0","65960","0.0-0.0","SS1604516882157","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":5917},{""page_index"":1,""viewing_time"":2335},{""page_index"":2,""viewing_time"":5626},{""page_index"":3,""viewing_time"":2963},{""page_index"":4,""viewing_time"":2458},{""page_index"":5,""viewing_time"":7495},{""page_index"":6,""viewing_time"":1695},{""page_index"":7,""viewing_time"":2858},{""page_index"":8,""viewing_time"":855}]","32203","instructions","1","98168","0.0-1.0","SS1604516882157","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2495},{""page_index"":1,""viewing_time"":6118},{""page_index"":2,""viewing_time"":1110}]","9723","instructions","2","107894","0.0-2.0","SS1604516882157","","","","","","","","","","","","","","","","",""
"","706","practice-block","3","108817","0.0-3.0","SS1604516882157","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","906","","","","","",""
"","null","html-keyboard-response","4","109722","0.0-4.0","SS1604516882157","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","340","practice-block","5","110278","0.0-5.0","SS1604516882157","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","540","","","","","",""
"","null","html-keyboard-response","6","111225","0.0-6.0","SS1604516882157","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","232","practice-block","7","111660","0.0-7.0","SS1604516882157","<img src='images/practice/practice_deviant.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","432","","","","","",""
"","null","html-keyboard-response","8","112516","0.0-8.0","SS1604516882157","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","3219","practice-block","9","115949","0.0-9.0-0.0","SS1604516882157","<img src='images/practice/practice_target.jpg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","3419","yes","569","","","",""
"","null","html-keyboard-response","10","117117","0.0-10.0","SS1604516882157","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","308","practice-block","11","117646","0.0-11.0","SS1604516882157","<img src='images/practice/practice_background.jpeg' width ='500' height = '500' style='border:5px solid black'>","40","null","images/practice/practice_target.jpg","null","null","null","null","","200","508","","","","","",""
"[{""page_index"":0,""viewing_time"":1838}]","1838","task-instructions","12","119489","0.0-12.0","SS1604516882157","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1414},{""page_index"":1,""viewing_time"":4254},{""page_index"":2,""viewing_time"":1702}]","7370","instructions","13","126862","0.0-13.0","SS1604516882157","","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","14","127811","0.0-14.0-0.0","SS1604516882157","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","397","stimulus-presentation","15","128412","0.0-14.0-1.0","SS1604516882157","<img src='images/complex/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_simple_deviant","images/complex/9.png","images/complex/8.png","images/simple/13.png,images/simple/1.png,images/simple/2.png,images/simple/17.png,images/simple/6.png,images/simple/15.png,images/simple/14.png","0","null","","200","597","","","","background","",""
"","null","html-keyboard-response","16","129301","0.0-14.0-0.1","SS1604516882157","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","136","stimulus-presentation","17","129640","0.0-14.0-1.1","SS1604516882157","<img src='images/complex/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_simple_deviant","images/complex/9.png","images/complex/8.png","images/simple/13.png,images/simple/1.png,images/simple/2.png,images/simple/17.png,images/simple/6.png,images/simple/15.png,images/simple/14.png","0","null","","200","336","","","","background","",""
"","null","html-keyboard-response","18","130842","0.0-14.0-0.2","SS1604516882157","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","179","stimulus-presentation","19","131225","0.0-14.0-1.2","SS1604516882157","<img src='images/complex/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_simple_deviant","images/complex/9.png","images/complex/8.png","images/simple/13.png,images/simple/1.png,images/simple/2.png,images/simple/17.png,images/simple/6.png,images/simple/15.png,images/simple/14.png","0","null","","200","379","","","","background","",""
"","null","html-keyboard-response","20","132176","0.0-14.0-0.3","SS1604516882157","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","122","stimulus-presentation","21","132516","0.0-14.0-1.3","SS1604516882157","<img src='images/complex/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_simple_deviant","images/complex/9.png","images/complex/8.png","images/simple/13.png,images/simple/1.png,images/simple/2.png,images/simple/17.png,images/simple/6.png,images/simple/15.png,images/simple/14.png","0","null","","200","322","","","","background","",""
"","null","html-keyboard-response","22","133557","0.0-14.0-0.4","SS1604516882157","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","498","stimulus-presentation","23","134271","0.0-14.0-1.4","SS1604516882157","<img src='images/simple/17.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_simple_deviant","images/complex/9.png","images/complex/8.png","images/simple/13.png,images/simple/1.png,images/simple/2.png,images/simple/17.png,images/simple/6.png,images/simple/15.png,images/simple/14.png","0","null","","200","698","","","","deviant","",""
"","null","html-keyboard-response","24","135531","0.0-14.0-0.5","SS1604516882157","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
"","4505","stimulus-presentation","25","140250","0.0-14.0-1.5","SS1604516882157","<img src='images/complex/8.png' width ='500' height = '500' style='border:5px solid black'>","40","mixed_simple_deviant","images/complex/9.png","images/complex/8.png","images/simple/13.png,images/simple/1.png,images/simple/2.png,images/simple/17.png,images/simple/6.png,images/simple/15.png,images/simple/14.png","0","null","","200","4705","","","","background","",""
"","null","html-keyboard-response","26","141407","0.0-14.0-0.6","SS1604516882157","","null","","","","","","","","","","","","<img src=images/blank.png width =""500"" height = ""500"" style=""border:5px solid black"">","","",""
